4622,18-05-2014,brown bread
1586,11-03-2014,hard cheese
2035,23-12-2015,ice cream
4063,14-07-2015,sausage
3022,16-02-2014,rolls/buns
2017,23-12-2014,root vegetables
3768,06-01-2014,yogurt
4460,01-05-2015,sliced cheese
2433,19-10-2015,onions
1763,03-12-2015,frozen vegetables
3027,14-09-2015,root vegetables
2359,21-04-2015,rolls/buns
2251,06-02-2014,other vegetables
3557,20-07-2015,chocolate marshmallow
1644,13-07-2014,salty snack
1226,12-11-2015,beef
4848,07-07-2015,tropical fruit
1024,10-08-2015,tropical fruit
1674,30-06-2014,ice cream
4437,20-10-2015,beverages
1913,31-08-2014,soap
1796,18-09-2014,bottled water
2492,18-06-2015,root vegetables
4735,10-10-2014,specialty chocolate
4299,08-02-2015,whole milk
4661,01-03-2015,condensed milk
4241,02-10-2014,bottled water
2999,12-08-2014,whole milk
1181,23-10-2014,mayonnaise
1035,15-08-2014,white wine
4179,06-03-2015,grapes
4585,01-05-2015,cat food
3173,25-07-2015,root vegetables
1446,26-03-2014,pasta
4796,08-01-2014,soda
2064,21-08-2015,whole milk
4241,02-10-2014,yogurt
1534,13-08-2015,rolls/buns
4731,04-04-2015,yogurt
3690,24-04-2015,frankfurter
3535,01-09-2015,pip fruit
2929,22-10-2014,cleaner
4059,13-06-2014,UHT-milk
4355,13-01-2014,whole milk
1252,28-08-2014,grapes
1865,03-12-2015,margarine
1356,17-08-2014,butter milk
4165,03-04-2014,other vegetables
2483,04-07-2015,whipped/sour cream
3756,15-11-2014,other vegetables
4033,06-06-2015,turkey
4504,21-01-2014,brown bread
2207,03-12-2014,onions
2610,21-10-2015,pastry
2558,12-08-2015,grapes
2805,18-04-2015,bottled water
1678,14-11-2015,canned beer
2016,18-09-2014,pip fruit
4871,15-11-2015,turkey
3853,04-07-2015,waffles
4535,09-07-2014,yogurt
2157,14-07-2015,meat
2547,10-11-2014,sausage
3528,07-09-2014,salty snack
1384,23-03-2015,other vegetables
3221,13-01-2015,curd
4297,29-08-2014,other vegetables
1023,06-01-2015,packaged fruit/vegetables
2001,18-10-2014,butter milk
3459,04-12-2014,white bread
3596,20-04-2015,canned beer
2184,30-06-2015,pork
1148,15-04-2015,whole milk
3963,21-02-2015,other vegetables
3090,27-09-2015,root vegetables
2129,19-02-2014,oil
1017,30-09-2015,dessert
1908,21-08-2014,pip fruit
2759,27-07-2015,rolls/buns
3757,04-02-2015,other vegetables
2547,09-03-2014,pip fruit
3950,12-05-2015,flour
1197,27-04-2015,citrus fruit
3180,30-07-2014,sugar
4640,03-11-2014,bottled water
4600,14-07-2015,domestic eggs
3289,02-02-2014,hard cheese
2771,26-08-2015,sausage
1379,01-07-2015,pip fruit
4163,30-05-2015,frankfurter
4010,29-12-2015,yogurt
3516,18-01-2014,rolls/buns
1646,14-03-2014,butter
2490,18-12-2015,sausage
4719,12-02-2014,detergent
4776,08-02-2015,sausage
1926,25-07-2014,frankfurter
2789,06-06-2014,pork
2978,27-06-2015,hygiene articles
4821,28-11-2015,shopping bags
2210,13-01-2015,frankfurter
2589,12-02-2015,other vegetables
2127,16-04-2014,margarine
4337,27-04-2014,coffee
4268,14-10-2014,pork
3039,15-10-2014,butter
1829,19-06-2015,pork
1308,14-03-2015,pork
4009,19-02-2014,cream cheese 
3404,07-12-2015,whole milk
4266,19-02-2014,bottled beer
3535,08-04-2014,soda
2644,21-05-2014,coffee
3547,07-10-2015,whole milk
2744,06-05-2014,frozen vegetables
4028,29-04-2014,tropical fruit
3278,13-03-2014,coffee
1737,23-01-2015,whole milk
2080,21-04-2015,tropical fruit
1101,28-12-2014,rolls/buns
1736,10-09-2014,tropical fruit
1246,03-03-2014,whipped/sour cream
4113,23-12-2014,curd
2216,17-11-2015,other vegetables
3803,23-12-2015,pot plants
2522,17-07-2014,herbs
4301,20-12-2015,canned fruit
1897,12-09-2014,sausage
4281,14-09-2015,canned beer
3531,29-08-2015,liver loaf
4219,14-05-2014,butter milk
2545,11-10-2014,domestic eggs
4304,01-02-2015,pip fruit
1239,31-08-2015,brown bread
1107,22-07-2014,semi-finished bread
2729,21-03-2015,candy
4820,23-04-2014,onions
3383,12-02-2014,misc. beverages
3071,21-01-2015,pip fruit
1179,11-09-2014,chicken
1032,15-06-2015,other vegetables
2500,30-03-2015,canned beer
2276,11-01-2015,pork
1421,26-12-2014,shopping bags
3938,18-05-2015,pork
4655,31-03-2015,whole milk
2834,01-08-2014,shopping bags
4322,03-12-2015,dishes
2380,12-02-2015,bottled water
4103,22-12-2014,yogurt
3311,02-05-2015,frozen vegetables
3303,21-12-2014,margarine
2464,13-05-2015,white wine
3830,28-01-2014,rolls/buns
4695,09-09-2015,canned beer
3232,18-12-2015,white wine
3915,21-05-2015,other vegetables
3369,23-03-2015,frozen vegetables
3360,14-11-2015,whipped/sour cream
2230,28-05-2015,frankfurter
1660,15-06-2014,misc. beverages
3515,31-05-2014,brown bread
3208,20-09-2014,fruit/vegetable juice
2975,25-10-2014,canned beer
3402,08-01-2014,rolls/buns
1888,06-06-2015,beef
3830,12-10-2014,newspapers
4719,26-09-2015,specialty bar
1747,17-12-2014,red/blush wine
2746,29-05-2015,soups
3380,16-08-2014,other vegetables
2176,27-09-2014,rolls/buns
3122,13-10-2015,dessert
1502,16-04-2015,canned beer
1579,15-06-2014,specialty bar
4643,02-12-2015,sausage
3872,23-08-2014,yogurt
3120,23-12-2015,other vegetables
4536,11-05-2014,root vegetables
4252,25-12-2014,newspapers
1037,06-06-2014,citrus fruit
1450,08-07-2015,bottled beer
2484,16-07-2014,whipped/sour cream
1028,05-04-2014,sugar
4598,18-11-2015,root vegetables
1690,09-05-2014,bottled water
4021,31-10-2014,other vegetables
2374,16-09-2014,artif. sweetener
1098,07-05-2015,rolls/buns
2644,29-03-2014,chocolate
2234,29-07-2015,sausage
1001,07-02-2014,whole milk
3399,19-07-2015,tropical fruit
3785,13-02-2014,cream cheese 
2847,13-06-2014,yogurt
2261,29-06-2015,misc. beverages
3600,30-07-2015,bottled water
3406,13-09-2015,bottled beer
3246,14-01-2014,coffee
2255,17-07-2014,curd
4866,29-06-2014,citrus fruit
1147,16-11-2014,specialty chocolate
1649,24-11-2014,newspapers
3054,28-06-2015,pip fruit
2072,19-02-2015,root vegetables
1891,05-07-2014,UHT-milk
2990,24-04-2014,sugar
3058,18-05-2015,chicken
3497,14-06-2015,brown bread
1888,06-06-2015,butter milk
2540,16-02-2015,soda
2502,07-02-2015,citrus fruit
2799,27-02-2015,bottled water
2232,15-01-2015,root vegetables
1859,05-11-2014,butter milk
2932,10-11-2014,waffles
4624,27-11-2015,sliced cheese
2808,02-09-2014,cereals
3863,12-09-2014,cake bar
3128,20-04-2015,soda
2506,17-11-2015,soda
3370,03-02-2015,frozen meals
1863,11-02-2015,beverages
2601,20-05-2015,bottled beer
4548,28-07-2015,herbs
1011,09-12-2015,grapes
2336,07-10-2015,sparkling wine
3938,29-07-2014,pip fruit
4542,05-12-2014,other vegetables
3894,10-02-2014,yogurt
4694,21-03-2014,newspapers
3660,21-09-2014,yogurt
2901,14-04-2014,tropical fruit
1690,13-03-2014,frankfurter
1583,23-11-2015,pip fruit
1979,09-05-2014,bottled water
3403,26-02-2014,canned beer
1961,21-06-2015,other vegetables
3300,06-10-2015,hamburger meat
2806,13-03-2014,bottled water
2990,29-06-2015,canned beer
2241,17-02-2014,frozen vegetables
4308,22-10-2014,specialty bar
3746,17-08-2015,newspapers
2358,08-08-2014,berries
4095,29-12-2015,specialty bar
3763,29-04-2015,canned beer
4321,08-05-2015,frankfurter
4674,31-05-2014,bottled water
1522,07-01-2014,shopping bags
4550,30-01-2015,detergent
4376,01-08-2014,cereals
1700,05-11-2014,pip fruit
2497,06-08-2014,whole milk
1183,12-06-2015,other vegetables
3960,21-10-2015,sugar
3681,01-01-2014,whipped/sour cream
1327,14-12-2014,grapes
2506,17-11-2015,other vegetables
1837,09-07-2015,citrus fruit
1514,28-02-2015,rolls/buns
2235,20-01-2015,meat
2570,25-02-2014,other vegetables
4636,26-03-2014,other vegetables
1776,25-02-2015,ice cream
4090,16-09-2014,yogurt
4750,21-09-2015,pork
1514,11-01-2015,root vegetables
2340,17-01-2014,red/blush wine
1015,22-03-2015,salty snack
4045,11-02-2014,beverages
2230,28-05-2015,other vegetables
1564,19-06-2015,yogurt
2168,06-10-2014,fruit/vegetable juice
1242,13-12-2015,beverages
1078,28-08-2014,soda
3465,16-04-2015,white wine
2334,02-03-2014,coffee
4250,25-10-2014,shopping bags
3323,08-02-2014,brown bread
1411,15-04-2014,shopping bags
3825,27-01-2014,shopping bags
2687,31-07-2015,fruit/vegetable juice
3649,16-01-2015,yogurt
1155,27-12-2015,frankfurter
3462,15-11-2015,citrus fruit
1429,07-02-2015,pip fruit
3153,28-04-2015,cake bar
2212,22-09-2015,other vegetables
3251,05-11-2014,rolls/buns
1199,10-12-2015,bottled water
1450,20-05-2014,canned beer
3338,26-05-2014,hamburger meat
2212,27-08-2015,newspapers
4233,23-06-2014,root vegetables
3393,25-06-2014,bottled water
1359,29-05-2014,soda
3564,04-07-2015,bottled water
4291,18-05-2014,bottled water
4210,07-08-2015,other vegetables
3835,06-01-2015,tropical fruit
3342,06-09-2014,specialty fat
1818,04-07-2015,sausage
3099,10-02-2014,meat
2048,07-11-2014,root vegetables
2343,30-05-2015,beverages
4220,21-11-2015,other vegetables
1183,29-06-2015,spread cheese
2394,30-08-2015,beverages
2453,05-02-2014,newspapers
3166,15-01-2015,cat food
4721,06-07-2015,grapes
4662,27-06-2015,canned beer
4224,29-01-2015,brown bread
3067,17-11-2014,frozen potato products
3899,22-04-2014,brown bread
2709,20-08-2015,citrus fruit
1025,19-08-2015,UHT-milk
4931,23-02-2014,salty snack
4907,01-02-2014,whipped/sour cream
2170,10-02-2015,frozen potato products
3269,09-07-2014,yogurt
2349,28-05-2014,whole milk
2804,19-09-2014,other vegetables
1660,15-06-2014,domestic eggs
4989,19-06-2015,mustard
4836,03-07-2015,newspapers
3851,03-08-2014,other vegetables
4084,23-04-2014,packaged fruit/vegetables
3776,02-07-2014,yogurt
4001,11-06-2014,soda
3689,29-07-2015,liqueur
2635,11-06-2015,berries
3196,04-11-2015,pip fruit
3986,23-07-2015,coffee
3778,13-03-2015,soda
4744,28-10-2015,onions
1269,07-10-2014,canned fruit
3215,21-07-2015,whipped/sour cream
4119,12-02-2015,soda
1750,17-07-2014,dog food
2087,22-02-2015,citrus fruit
4746,12-02-2014,bottled water
3343,03-08-2014,misc. beverages
3050,11-03-2015,sausage
4708,02-10-2015,brown bread
1575,27-06-2014,white bread
3808,18-11-2014,other vegetables
1777,08-07-2015,butter milk
3999,19-04-2015,onions
4269,29-06-2014,whipped/sour cream
2499,01-11-2014,shopping bags
1139,20-10-2014,pork
3468,02-06-2014,whipped/sour cream
3284,27-01-2014,dishes
4458,21-03-2014,specialty chocolate
4370,12-02-2014,long life bakery product
2416,16-02-2014,margarine
4820,18-01-2015,citrus fruit
4444,06-10-2015,root vegetables
4966,25-01-2015,sausage
2356,15-06-2015,pastry
4146,09-02-2015,rolls/buns
1332,30-04-2015,pastry
3123,16-04-2014,bottled water
4125,20-03-2014,whole milk
3741,06-08-2015,whole milk
1654,29-04-2015,dish cleaner
1603,30-09-2015,chicken
1952,23-11-2015,tropical fruit
1098,05-08-2015,specialty chocolate
4115,20-03-2015,fruit/vegetable juice
1851,29-06-2015,berries
2321,16-06-2015,skin care
1746,21-03-2014,margarine
2381,29-12-2014,shopping bags
2229,19-03-2015,whipped/sour cream
4030,20-05-2014,onions
3516,18-01-2014,dessert
2501,09-09-2015,onions
4415,06-03-2014,tropical fruit
2229,25-10-2015,soda
4222,20-08-2015,newspapers
2837,19-09-2015,rolls/buns
1049,04-08-2015,candy
3736,27-11-2015,flour
4035,03-08-2015,whole milk
3444,08-04-2014,margarine
4184,17-09-2014,pip fruit
3761,26-09-2015,brown bread
4387,10-02-2015,baking powder
1317,26-07-2014,citrus fruit
1049,04-08-2015,white bread
2001,05-02-2014,yogurt
3790,04-08-2015,dish cleaner
2603,28-06-2014,yogurt
3353,06-03-2015,onions
4795,30-07-2015,sliced cheese
3881,16-12-2014,frozen vegetables
4041,16-10-2015,white wine
1684,17-02-2014,white wine
2069,12-11-2014,newspapers
1341,30-10-2015,frankfurter
1199,23-03-2014,grapes
2201,30-05-2014,ice cream
3624,12-05-2014,root vegetables
3920,10-05-2015,margarine
4594,01-07-2014,other vegetables
2436,24-11-2015,whole milk
1929,10-07-2015,rolls/buns
1500,26-09-2014,shopping bags
2485,24-03-2015,dessert
3069,09-04-2015,tropical fruit
1325,26-05-2015,root vegetables
3914,08-01-2015,cake bar
2453,01-10-2014,salty snack
2564,20-12-2014,butter
1069,18-12-2014,domestic eggs
2018,04-01-2015,soda
2616,17-03-2015,whole milk
4958,24-05-2015,butter
1234,14-04-2014,coffee
2309,23-03-2015,yogurt
3653,21-10-2015,long life bakery product
1476,05-11-2014,liquor
2272,31-01-2015,misc. beverages
3521,17-07-2015,yogurt
2113,07-09-2015,bottled water
4968,05-11-2014,canned vegetables
4437,28-07-2015,rolls/buns
3120,07-07-2015,butter
2462,25-03-2015,bottled beer
1241,03-01-2014,margarine
2237,10-10-2014,margarine
2565,16-09-2014,yogurt
4916,01-03-2015,detergent
2310,24-03-2015,long life bakery product
1404,03-05-2015,frozen meals
2950,18-11-2014,other vegetables
4495,24-08-2015,domestic eggs
1792,24-11-2014,frozen vegetables
4507,18-06-2015,candy
4855,01-05-2015,liquor
1085,25-05-2014,newspapers
2769,31-07-2015,flower soil/fertilizer
1796,15-11-2014,whole milk
4434,28-01-2014,brown bread
2600,29-04-2015,frozen potato products
1409,17-02-2015,whole milk
2452,08-03-2014,margarine
2399,01-08-2014,citrus fruit
2967,23-01-2014,canned beer
4931,26-09-2014,margarine
4196,07-11-2015,whipped/sour cream
3789,10-03-2014,soda
4509,14-06-2015,pork
4990,15-03-2015,salty snack
3066,20-09-2014,other vegetables
3918,10-08-2014,canned beer
2683,11-08-2015,flower (seeds)
2293,19-12-2015,pip fruit
4815,24-01-2014,coffee
2492,01-11-2015,other vegetables
2484,12-08-2015,tropical fruit
2051,02-01-2015,photo/film
2256,11-04-2015,female sanitary products
4906,17-07-2014,waffles
1021,22-10-2015,liquor
2323,27-12-2014,soda
3033,25-09-2014,other vegetables
2636,11-09-2015,finished products
1838,19-06-2014,salty snack
1460,24-06-2015,hamburger meat
1968,21-08-2015,hard cheese
4693,04-06-2014,pastry
4432,04-09-2014,salty snack
1010,23-08-2014,specialty bar
3310,09-09-2014,soda
3842,14-10-2015,whole milk
1766,15-04-2014,canned beer
3029,14-02-2015,other vegetables
2687,14-09-2015,mustard
2082,07-04-2015,other vegetables
1021,22-10-2015,tropical fruit
1824,28-03-2014,butter
2148,06-12-2014,citrus fruit
1343,27-11-2014,fruit/vegetable juice
1214,10-01-2015,pip fruit
3464,30-06-2014,margarine
4584,09-10-2015,tropical fruit
1697,29-05-2015,kitchen towels
3518,08-02-2014,whole milk
1852,04-01-2014,chocolate
1456,18-09-2015,root vegetables
4860,14-11-2014,shopping bags
2712,26-09-2015,whole milk
3529,13-09-2015,beverages
4197,26-10-2015,yogurt
3757,04-02-2015,root vegetables
1479,29-03-2014,pip fruit
3912,08-12-2014,yogurt
4477,14-10-2014,chewing gum
4778,26-03-2015,bottled water
1524,06-08-2015,UHT-milk
2884,08-05-2015,UHT-milk
4842,30-06-2014,rolls/buns
3907,09-05-2014,other vegetables
2824,05-09-2014,pip fruit
1712,30-08-2014,butter
2138,13-05-2014,canned beer
1613,02-08-2014,whole milk
3545,29-09-2015,butter
4134,26-12-2014,bottled water
2494,10-06-2015,yogurt
1466,09-04-2014,waffles
4009,14-07-2015,yogurt
4455,30-06-2015,turkey
3266,25-10-2015,chewing gum
3304,30-11-2015,berries
2319,10-05-2015,meat
4078,14-11-2015,newspapers
4199,24-08-2014,margarine
2436,12-04-2015,liquor
1032,15-06-2015,cream cheese 
2013,26-12-2014,onions
1503,17-08-2015,whole milk
4637,14-05-2015,whole milk
1581,13-08-2015,onions
2935,21-04-2014,whipped/sour cream
1242,04-12-2015,bottled beer
2589,04-10-2014,artif. sweetener
1814,28-06-2014,other vegetables
2620,19-04-2014,hamburger meat
2212,08-06-2014,butter
2080,23-07-2014,specialty vegetables
2058,02-04-2014,other vegetables
3857,01-10-2015,tropical fruit
2944,13-09-2014,bottled beer
2345,17-12-2015,bottled beer
4312,14-12-2015,house keeping products
1275,18-01-2014,shopping bags
4585,28-09-2015,yogurt
3689,29-07-2015,onions
1340,13-03-2015,root vegetables
3221,16-01-2014,house keeping products
4742,22-06-2015,coffee
2995,18-02-2015,flour
2884,17-03-2014,bottled water
3276,23-02-2015,snack products
3186,11-12-2014,oil
1000,27-05-2015,soda
4570,04-04-2014,other vegetables
2789,28-01-2015,soda
4673,23-06-2014,flour
1751,04-09-2014,flour
1634,09-02-2015,pet care
4775,29-03-2014,softener
2345,11-11-2014,frozen vegetables
1280,20-03-2014,finished products
3583,21-03-2014,other vegetables
3694,27-10-2015,citrus fruit
2832,29-07-2014,domestic eggs
2279,03-01-2014,soda
1522,24-12-2014,yogurt
2535,17-10-2015,frozen vegetables
1724,04-04-2014,salty snack
2187,16-08-2015,sugar
1205,12-08-2014,bottled water
4301,30-09-2015,whipped/sour cream
3592,17-04-2014,ice cream
1051,17-09-2014,pork
3175,05-06-2015,meat
3113,26-12-2014,cream cheese 
4833,10-03-2015,onions
2568,21-11-2014,waffles
2174,18-09-2014,rolls/buns
2908,15-03-2015,canned beer
1954,06-08-2015,pork
2738,11-02-2014,beef
1567,11-04-2015,frankfurter
3609,12-08-2014,soda
4650,17-08-2014,rolls/buns
2368,11-11-2015,coffee
1660,15-06-2014,sliced cheese
3010,11-05-2014,sliced cheese
1474,24-06-2015,white bread
1583,31-05-2015,pastry
4405,22-07-2015,pastry
4304,01-02-2015,sugar
2934,22-03-2014,whole milk
4493,29-11-2014,waffles
1077,12-09-2015,tropical fruit
1094,26-08-2014,other vegetables
3574,20-06-2015,white wine
4100,23-04-2014,dental care
2993,23-10-2014,onions
3778,01-10-2015,citrus fruit
1043,10-01-2015,citrus fruit
2324,18-08-2015,chicken
3834,21-03-2014,flour
3279,26-11-2014,candy
3264,27-06-2014,spread cheese
3224,14-03-2015,shopping bags
3612,12-03-2014,shopping bags
1598,18-07-2014,ice cream
4870,01-07-2014,soda
1987,15-10-2015,pork
3158,14-02-2014,margarine
3559,02-07-2015,pastry
1174,26-01-2015,whipped/sour cream
1480,04-02-2014,onions
4622,12-06-2014,chicken
4098,16-02-2014,other vegetables
2087,09-04-2015,pastry
2781,01-06-2015,other vegetables
2709,18-05-2014,bottled water
3013,19-04-2014,soap
3334,09-01-2014,root vegetables
2625,03-10-2015,chicken
3838,21-12-2014,light bulbs
2979,25-08-2014,whole milk
2928,04-11-2014,brown bread
2361,04-01-2014,light bulbs
4389,07-10-2014,long life bakery product
3122,30-09-2014,other vegetables
4588,30-06-2015,rolls/buns
3045,15-06-2014,other vegetables
1572,31-03-2014,rolls/buns
3239,27-11-2015,citrus fruit
3583,02-08-2015,male cosmetics
1652,17-03-2015,citrus fruit
4698,25-10-2015,newspapers
2010,19-12-2015,waffles
4068,10-01-2015,yogurt
1434,28-11-2014,chicken
2502,07-02-2015,berries
4034,13-11-2015,whole milk
3186,03-08-2015,rolls/buns
3252,15-02-2015,mustard
2294,26-07-2015,citrus fruit
1326,19-06-2015,chewing gum
1488,30-01-2014,meat
4492,14-06-2015,sausage
3618,07-10-2014,mayonnaise
1471,31-07-2014,butter
1316,26-03-2015,curd
4326,06-11-2015,liquor
3956,01-01-2014,waffles
2712,21-06-2015,whole milk
3084,22-01-2014,other vegetables
1323,30-04-2015,beef
3704,03-12-2014,other vegetables
4039,30-04-2014,whole milk
3308,08-03-2015,UHT-milk
1329,22-02-2014,dessert
3485,10-11-2014,rolls/buns
4673,20-08-2014,specialty chocolate
3257,13-02-2015,dog food
2340,07-10-2015,beef
4745,12-04-2015,rolls/buns
3468,14-11-2015,tropical fruit
4937,14-02-2015,hamburger meat
2437,24-06-2014,rubbing alcohol
3737,03-03-2015,berries
4892,27-12-2014,other vegetables
2372,03-09-2015,white bread
4778,24-08-2015,coffee
1412,16-11-2015,soda
3879,03-12-2014,soda
1747,07-01-2014,margarine
1456,18-09-2015,rolls/buns
4551,28-07-2015,artif. sweetener
1878,09-06-2014,rolls/buns
4398,28-08-2014,canned beer
4384,25-05-2015,sweet spreads
2193,26-11-2014,root vegetables
3276,23-02-2015,whole milk
1344,28-01-2014,sliced cheese
2082,21-06-2015,bottled water
4702,08-11-2015,other vegetables
3191,30-12-2015,pip fruit
1745,22-03-2014,tropical fruit
1997,06-06-2015,pickled vegetables
4339,20-11-2014,whole milk
2617,12-08-2014,yogurt
1242,04-12-2015,dog food
2978,25-11-2015,other vegetables
2754,02-05-2015,curd
4537,27-10-2015,sliced cheese
3470,04-10-2015,pasta
1522,24-12-2014,frozen meals
4689,28-11-2014,pastry
1896,25-07-2014,brown bread
1740,13-07-2014,rolls/buns
4594,01-07-2014,tropical fruit
2932,22-01-2015,newspapers
2083,21-10-2014,coffee
2274,14-08-2014,yogurt
4788,28-04-2015,beef
3971,04-02-2014,whole milk
2760,22-04-2014,frozen potato products
2440,08-06-2015,pork
4674,18-02-2014,other vegetables
4122,23-10-2015,whole milk
2047,12-05-2014,sausage
1366,29-08-2014,sweet spreads
4223,15-06-2015,white bread
1077,30-12-2014,root vegetables
3266,25-10-2015,frankfurter
4391,26-03-2015,tropical fruit
1821,13-01-2014,butter milk
3137,24-08-2015,other vegetables
1312,18-05-2015,oil
1814,17-07-2014,bottled water
1143,18-11-2014,oil
2059,31-05-2014,ham
2106,24-11-2015,baking powder
1515,06-11-2015,bottled beer
2320,15-03-2014,newspapers
4243,02-07-2014,other vegetables
3090,02-10-2014,whole milk
3438,02-06-2014,rolls/buns
3628,01-08-2014,cream cheese 
2719,18-12-2014,root vegetables
4773,23-06-2014,mustard
4045,30-07-2014,tropical fruit
3739,20-10-2014,rolls/buns
2122,07-04-2015,tropical fruit
3137,27-02-2014,long life bakery product
4993,15-08-2014,onions
2145,12-12-2015,chewing gum
4396,12-06-2015,beef
2937,17-06-2015,chewing gum
1347,15-09-2015,ketchup
3727,13-07-2014,whole milk
1425,24-06-2014,soda
2988,14-10-2015,bottled beer
3235,22-10-2014,whole milk
3486,08-11-2015,citrus fruit
2228,30-05-2015,shopping bags
4130,06-11-2015,condensed milk
3861,18-03-2014,newspapers
3863,05-04-2014,bottled water
3195,08-07-2015,hygiene articles
2452,11-08-2015,butter milk
1191,10-03-2014,berries
2834,26-12-2015,cream cheese 
1603,30-09-2015,whole milk
4109,03-06-2014,pet care
1508,10-03-2015,pip fruit
4763,28-10-2015,hard cheese
4274,24-02-2014,beef
4504,04-09-2015,soda
3262,08-12-2015,rolls/buns
2421,21-11-2015,citrus fruit
1908,30-05-2014,misc. beverages
4812,27-05-2015,whole milk
3363,25-01-2015,detergent
1324,10-07-2015,white wine
4955,22-03-2014,canned fish
3013,07-08-2014,ice cream
1846,11-09-2015,frankfurter
2768,01-01-2015,pip fruit
4397,27-06-2015,other vegetables
1009,05-10-2015,herbs
3488,19-08-2015,bottled beer
2363,24-06-2015,candles
1379,17-04-2015,cream cheese 
3248,07-04-2014,hamburger meat
3639,23-07-2014,yogurt
1946,08-11-2014,whipped/sour cream
2478,02-09-2014,citrus fruit
1783,18-03-2015,tropical fruit
1611,26-02-2015,yogurt
1913,31-08-2014,chocolate
2298,02-10-2014,specialty bar
4200,23-06-2014,salty snack
4388,20-03-2015,newspapers
4235,19-12-2015,soda
1894,04-08-2015,whole milk
4722,16-12-2015,bottled water
1341,16-09-2015,fruit/vegetable juice
3465,19-02-2014,napkins
2851,16-03-2015,rolls/buns
2504,02-08-2015,pork
4091,31-03-2014,packaged fruit/vegetables
2666,26-05-2014,whole milk
1427,26-11-2015,rolls/buns
4509,28-09-2015,soda
2718,23-03-2015,chewing gum
1883,01-04-2014,frankfurter
1213,03-03-2015,newspapers
4547,18-01-2015,whole milk
3325,11-04-2014,hard cheese
2517,22-03-2015,sugar
1961,15-12-2015,brown bread
3300,31-07-2014,other vegetables
2394,17-02-2015,sausage
3221,30-01-2014,salty snack
1374,01-09-2014,bottled water
2044,17-03-2014,whole milk
4852,28-04-2015,soda
1668,25-07-2014,turkey
3925,26-07-2014,margarine
2470,13-12-2014,rolls/buns
2616,16-05-2015,pork
3046,18-11-2015,margarine
2524,13-10-2014,semi-finished bread
4698,20-01-2014,rolls/buns
2781,10-07-2014,sliced cheese
1282,18-11-2015,misc. beverages
4019,31-10-2014,root vegetables
2493,07-08-2015,sliced cheese
1168,06-03-2015,frozen vegetables
4005,13-05-2014,mustard
3681,14-10-2015,frozen vegetables
2298,16-08-2015,root vegetables
4658,14-07-2015,pastry
3260,30-12-2014,dish cleaner
4888,04-06-2014,sauces
2085,22-04-2015,candy
3929,06-11-2015,pork
1524,05-12-2015,dessert
3322,11-02-2015,fruit/vegetable juice
3324,10-11-2014,chewing gum
2158,23-06-2014,brown bread
2829,19-12-2015,frankfurter
2389,13-10-2014,shopping bags
2306,26-02-2014,tropical fruit
4995,02-06-2014,mayonnaise
4124,09-09-2015,mustard
4708,14-04-2015,canned beer
4338,11-10-2015,pip fruit
4711,19-06-2015,whole milk
1780,12-07-2015,newspapers
1761,09-08-2015,napkins
1549,02-03-2014,domestic eggs
2129,05-09-2014,tropical fruit
3973,02-09-2015,hygiene articles
2518,03-07-2015,soda
4168,23-09-2014,margarine
3939,25-09-2014,abrasive cleaner
3649,23-09-2014,rolls/buns
1386,19-09-2014,soda
1479,14-05-2015,sauces
4657,03-04-2014,soda
2349,17-07-2015,bottled beer
3976,25-10-2014,sliced cheese
4009,14-07-2015,whole milk
3165,15-06-2015,sausage
2051,11-09-2015,long life bakery product
3498,31-03-2015,other vegetables
1173,07-02-2015,bottled beer
2730,10-11-2014,specialty bar
1387,31-03-2014,specialty bar
1050,06-03-2014,house keeping products
2400,06-02-2015,whole milk
4348,06-08-2014,citrus fruit
1432,04-08-2015,other vegetables
4552,19-06-2015,pork
1307,22-06-2015,pastry
4911,07-01-2015,rolls/buns
3365,06-01-2015,soda
3548,20-10-2014,dessert
3488,25-06-2014,specialty chocolate
1105,14-06-2014,white bread
1625,21-05-2014,sausage
4240,18-09-2015,citrus fruit
3299,28-02-2015,bottled water
1883,08-06-2014,butter
4391,24-10-2014,napkins
3931,08-03-2015,bottled beer
1176,30-03-2015,tropical fruit
2716,05-03-2014,dental care
4877,20-06-2015,brown bread
4693,24-04-2015,whipped/sour cream
1793,03-07-2015,organic products
2553,21-06-2015,other vegetables
4814,08-01-2014,hygiene articles
2112,06-06-2014,popcorn
2641,01-04-2014,male cosmetics
4836,28-05-2014,chocolate
3316,10-09-2014,seasonal products
1023,22-05-2014,male cosmetics
4989,03-06-2015,long life bakery product
1641,27-05-2015,canned beer
4475,19-07-2014,brandy
2755,02-01-2014,fruit/vegetable juice
4817,18-03-2015,whole milk
4951,10-05-2014,canned beer
1155,01-04-2015,pet care
4786,04-05-2014,frozen fish
3141,07-06-2014,soda
2621,26-06-2014,root vegetables
3184,20-11-2015,fruit/vegetable juice
1211,24-05-2015,tropical fruit
3426,02-05-2014,pip fruit
3560,26-11-2014,soft cheese
3682,05-03-2015,soda
3236,09-04-2015,finished products
3812,04-04-2014,newspapers
2142,25-06-2015,mayonnaise
4676,15-01-2015,hygiene articles
4010,11-08-2014,yogurt
2315,17-12-2015,roll products 
1185,24-08-2015,pip fruit
3438,27-12-2015,root vegetables
4355,21-11-2015,bottled beer
1220,29-12-2015,ice cream
2650,11-05-2015,coffee
